CodigoEstacion,NombreEstacion,Departamento,Municipio,Latitud,Longitud,frecuencia_extremos,pendiente,p_valor,tendencia,frecuencia_reciente,ratio_reciente,frecuencia_anio_corrido,frecuencia_ultimos_6m,ratio_anio_corrido,ratio_ultimos_6m,condicion_lluvia_6m,alerta_lluvias,sequia_categoria,cod_norm
15065040,LA PAULINA,LA GUAJIRA,FONSECA,10.89813889,-72.82847222,0.10857142857142857,-0.014433735872592272,0.040812861158352136,decreciente,0.15413694138919135,1.4196823549004467,0.13366336633663367,0.12179487179487179,1.2311099531005734,1.1217948717948718,NORMAL,CRÍTICA,MODERADA,15065040
15065040,LA PAULINA - AUT,LA GUAJIRA,FONSECA,10.89813889,-72.82847222,0.03475742215785663,-0.014433735872592272,0.040812861158352136,decreciente,0.15413694138919135,4.434648251218192,0.13366336633663367,0.12179487179487179,3.8456064356435644,3.504139957264957,EXCESO,MODERADA,MODERADA,15065040
15065180,AEROPUERTO ALM. PADILLA -,LA GUAJIRA,RIOHACHA,11.5284444,-72.917722222,0.08835341365461848,-0.002754941013876063,0.26527098920844105,estable,0.08293439898927478,0.9386666067422463,0.04455445544554455,0.038461538461538464,0.5042754275427542,0.4353146853146853,DEFICIT,BAJA,LEVE,15065180
15065180,AEROPUERTO ALM. PADILLA -,LA GUAJIRA,RIOHACHA,11.5284444,-72.91772222,0.0,-0.002754941013876063,0.26527098920844105,estable,0.08293439898927478,,0.04455445544554455,0.038461538461538464,,,sin_datos,BAJA,LEVE,15065180
15065180,APTO ALMIRANTE PADILLA TX GPRS,LA GUAJIRA,RIOHACHA,11.53,-72.918,0.04951411383618695,-0.002754941013876063,0.26527098920844105,estable,0.08293439898927478,1.674964824446942,0.04455445544554455,0.038461538461538464,0.899833441288054,0.7767792954708843,DEFICIT,MODERADA,LEVE,15065180
15065190,MONGUI,LA GUAJIRA,RIOHACHA,11.22677778,-72.82063889,0.05221518987341772,-0.007572857395987309,0.017689990738910276,decreciente,0.06462574524309785,1.2376809392011465,0.009900990099009901,0.0,0.18961896189618963,0.0,DEFICIT,MODERADA,SEVERA,15065190
15065190,MONGUI,LA GUAJIRA,RIOHACHA,11.227,-72.821,0.046740467404674045,-0.007572857395987309,0.017689990738910276,decreciente,0.06462574524309785,1.3826508127010144,0.009900990099009901,0.0,0.21182907764460657,0.0,DEFICIT,MODERADA,SEVERA,15065190
15065501,LA MINA CERREJON,LA GUAJIRA,ALBANIA,11.13758333,-72.61594444,0.09302325581395349,-0.006094881591159507,0.2615031196269944,estable,0.06961113282453232,0.7483196778637224,0.06965174129353234,0.05806451612903226,0.7487562189054726,0.6241935483870968,DEFICIT,BAJA,MODERADA,15065501
15065501,LA MINA CERREJON  - AUT,LA GUAJIRA,ALBANIA,11.13758333,-72.61594444,0.0464926590538336,-0.006094881591159507,0.2615031196269944,estable,0.06961113282453232,1.49724997969959,0.06965174129353234,0.05806451612903226,1.4981234179977307,1.2488964346349747,EXCESO,MODERADA,MODERADA,15065501
15067020,CERCADO EL-AUTOMAT,LA GUAJIRA,FONSECA,10.9075,-73.00833333,0.25,-0.003952569169960474,0.0986604465489051,estable,0.01515151515151515,0.0606060606060606,0.0,0.0,0.0,0.0,DEFICIT,ALTA,SEVERA,15067020
15067020,EL CERCADO,LA GUAJIRA,FONSECA,10.908,-73.008,0.04852595877902426,-0.003952569169960474,0.0986604465489051,estable,0.01515151515151515,0.31223525578364286,0.0,0.0,0.0,0.0,DEFICIT,BAJA,SEVERA,15067020
15067020,EL CERCADO OMAT,LA GUAJIRA,FONSECA,10.9075,-73.00833333,0.0,-0.003952569169960474,0.0986604465489051,estable,0.01515151515151515,,0.0,0.0,,,sin_datos,BAJA,SEVERA,15067020
15067050,CUESTECITAS - En Siniestro,LA GUAJIRA,ALBANIA,11.18,-72.553,0.06666666666666667,,,,,,,,,,sin_datos,BAJA,MODERADA,15067050
15067150,PTE GUAJIRO - En Siniestro,LA GUAJIRA,BARRANCAS,10.926,-72.804,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,15067150
15067200,EL SILENCIO,LA GUAJIRA,FONSECA,10.917,-72.915,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,15067200
15067210,CARACOLI - En Siniestro,LA GUAJIRA,SAN JUAN DEL CESAR,10.95,-73.051,0.05102040816326531,,,,,,,,,,sin_datos,BAJA,MODERADA,15067210
15067220,PTE CARRETERA,LA GUAJIRA,RIOHACHA,11.511,-72.856,0.04881828748547075,0.0,1.0,insuficiente,0.0,0.0,,,,,sin_datos,BAJA,MODERADA,15067220
15067220,PUENTE CARRETERA - RANCHERIA,LA GUAJIRA,RIOHACHA,11.51097222,-72.85594444,0.0,0.0,1.0,insuficiente,0.0,,,,,,sin_datos,BAJA,MODERADA,15067220
15070080,KAURAQUIMANA,LA GUAJIRA,URIBIA,12.21836111,-71.45869444,0.058823529411764705,-0.0041318128875732565,0.1079793557779174,estable,0.025492249685798073,0.4333682446585672,0.0049504950495049506,0.00641025641025641,0.08415841584158416,0.10897435897435898,DEFICIT,BAJA,MODERADA,15070080
15075150,PAICI - AUT,LA GUAJIRA,URIBIA,11.59494444,-72.32575,0.03742751713231418,,,,,,,,,,sin_datos,BAJA,MODERADA,15075150
15075501,AEROPUERTO PUERTO BOLIVAR,LA GUAJIRA,URIBIA,12.22430556,-71.98288889,0.17142857142857143,-0.012658975639744871,0.10187599968886563,estable,0.057421398046398044,0.33495815527065526,0.039603960396039604,0.01282051282051282,0.23102310231023102,0.07478632478632478,DEFICIT,ALTA,NORMAL,15075501
15075501,AEROPUERTO PUERTO BOLIVAR  - AUT,LA GUAJIRA,URIBIA,12.22430556,-71.98288889,0.04536082474226804,-0.012658975639744871,0.10187599968886563,estable,0.057421398046398044,1.2658808205683205,0.039603960396039604,0.01282051282051282,0.8730873087308731,0.28263403263403264,DEFICIT,MODERADA,NORMAL,15075501
15079010,PTO BOLIVAR MAREOGRAFICA,LA GUAJIRA,URIBIA,12.224,-71.968,0.05263157894736842,,,,,,,,,,sin_datos,BAJA,MODERADA,15079010
15080070,SILLAMANA,LA GUAJIRA,URIBIA,11.89941667,-71.51588889,0.040229885057471264,-0.0013769788253514134,0.24977630619817753,estable,0.02644198178124763,0.657272118562441,0.01485148514851485,0.019230769230769232,0.36916548797736914,0.47802197802197804,DEFICIT,BAJA,SEVERA,15080070
15085030,ESCUELA AGRICOLA CARRAIPIA,LA GUAJIRA,MAICAO,11.21675,-72.35994444,0.026984126984126985,0.005769475367669117,0.06212491202052162,estable,0.04454926531362222,1.6509433616224705,0.14942528735632185,0.17073170731707318,5.537525354969574,6.327116212338594,EXCESO,MODERADA,LEVE,15085030
15085030,ESCUELA AGRICOLA CARRAIPIA  - AUT,LA GUAJIRA,MAICAO,11.21675,-72.35994444,0.11221122112211221,0.005769475367669117,0.06212491202052162,estable,0.04454926531362222,0.3970125702949275,0.14942528735632185,0.17073170731707318,1.3316430020283978,1.5215208034433287,EXCESO,CRÍTICA,LEVE,15085030
15085050,TOROMANA,LA GUAJIRA,URIBIA,12.08352778,-71.21094444,0.047619047619047616,0.0,1.0,insuficiente,0.02631578947368421,0.5526315789473685,,,,,sin_datos,BAJA,NORMAL,15085050
15085050,TOROMANA - AUT,LA GUAJIRA,URIBIA,12.08352778,-71.21094444,0.04780361757105943,0.0,1.0,insuficiente,0.02631578947368421,0.55049786628734,,,,,sin_datos,BAJA,NORMAL,15085050
16015110,UNIVERSIDAD FRANCISO DE PAULA SANTANDER,NORTE DE SANTANDER,CÚCUTA,7.898777778,-72.48716667,0.06711409395973154,-0.006732926477691192,0.08869861697220562,estable,0.051544856237570366,0.7680183579397984,0.0,0.0,0.0,0.0,DEFICIT,BAJA,LEVE,16015110
16015110,UNIVERSIDAD FRANCISO DE PAULA SANTANDER - AUT,NORTE DE SANTANDER,CÚCUTA,7.898777778,-72.48716667,0.04860963701974103,-0.006732926477691192,0.08869861697220562,estable,0.051544856237570366,1.0603834835597992,0.0,0.0,0.0,0.0,DEFICIT,BAJA,LEVE,16015110
16015120,UNIVERSIDAD DE PAMPLONA,NORTE DE SANTANDER,PAMPLONA,7.360944444,-72.66605556,0.06397306397306397,0.003969343518274541,0.14048593929695447,estable,0.05683808893435751,0.8884690743949568,0.0594059405940594,0.07692307692307693,0.9286086503387181,1.202429149797571,EXCESO,MODERADA,NORMAL,16015120
16015120,UNIVERSIDAD DE PAMPLONA  - AUT,NORTE DE SANTANDER,PAMPLONA,7.360944444,-72.66605556,0.04980007270083606,0.003969343518274541,0.14048593929695447,estable,0.05683808893435751,1.1413254208643615,0.0594059405940594,0.07692307692307693,1.1928886319288863,1.5446378439079171,EXCESO,MODERADA,NORMAL,16015120
16015130,ALCALDIA DE HERRAN  - AUT,NORTE DE SANTANDER,HERRÁN,7.506722222,-72.48536111,0.0501891551071879,-0.004892685311404523,0.7996922761684294,estable,0.15949321614346243,3.177842221149892,0.1610738255033557,0.1610738255033557,3.2093352669387203,3.2093352669387203,EXCESO,MODERADA,NORMAL,16015130
16015501,AEROPUERTO CAMILO DAZA,NORTE DE SANTANDER,CÚCUTA,7.93028,-72.50917,0.11312849162011174,-0.007381345909882228,0.024436069492491858,decreciente,0.12855380483663117,1.1363521513954065,0.06435643564356436,0.0641025641025641,0.5688791101332356,0.5666350110794555,DEFICIT,CRÍTICA,NORMAL,16015501
16015501,APTO CAMILO DAZA,NORTE DE SANTANDER,CÚCUTA,7.932,-72.511,0.027421236872812137,-0.007381345909882228,0.024436069492491858,decreciente,0.12855380483663117,4.688111095531613,0.06435643564356436,0.0641025641025641,2.346955972192964,2.3376977632296776,EXCESO,MODERADA,NORMAL,16015501
16015502,BLONAY,NORTE DE SANTANDER,CHINÁCOTA,7.56499722,-72.62110833,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,16015502
16015502,BLONAY  - AUT,NORTE DE SANTANDER,CHINÁCOTA,7.564997222,-72.62110833,0.052845528455284556,,,,,,,,,,sin_datos,BAJA,NORMAL,16015502
16017010,AGUAS CLARAS  - AUT,NORTE DE SANTANDER,CÚCUTA,8.233611111,-72.41722222,0.058394160583941604,,,,,,,,,,sin_datos,BAJA,NORMAL,16017010
16017020,LA DON JUANA - RIO PAMPLONITA,NORTE DE SANTANDER,CHINÁCOTA,7.688,-72.605,0.0,0.015968897044984,0.00346453764840416,creciente,0.12079205516705516,,0.3415841584158416,0.32051282051282054,,,sin_datos,MODERADA,NORMAL,16017020
16017020,LA DONJUANA,NORTE DE SANTANDER,CHINÁCOTA,7.68797222,-72.60547222,0.09433962264150944,0.015968897044984,0.00346453764840416,creciente,0.12079205516705516,1.2803957847707845,0.3415841584158416,0.32051282051282054,3.620792079207921,3.3974358974358974,EXCESO,MODERADA,NORMAL,16017020
16017020,LA DONJUANA,NORTE DE SANTANDER,CHINÁCOTA,7.687972222,-72.60547222,0.03347280334728033,0.015968897044984,0.00346453764840416,creciente,0.12079205516705516,3.6086626481157733,0.3415841584158416,0.32051282051282054,10.204826732673268,9.575320512820515,EXCESO,MODERADA,NORMAL,16017020
16017030,LA UCHEMA - En Siniestro,NORTE DE SANTANDER,VILLA DEL ROSARIO,7.694,-72.474,0.05240174672489083,,,,,,,,,,sin_datos,BAJA,NORMAL,16017030
16025040,CINERA-VILLA OLGA,NORTE DE SANTANDER,CÚCUTA,8.16728,-72.47878,0.08943089430894309,6.883685607909076e-05,0.9895853134501019,estable,0.06838482012981457,0.7646666250879266,0.0392156862745098,0.0392156862745098,0.4385026737967914,0.4385026737967914,DEFICIT,BAJA,LEVE,16025040
16025040,CINERA-VILLA OLGA,NORTE DE SANTANDER,CÚCUTA,8.167777778,-72.46861111,0.04982817869415808,6.883685607909076e-05,0.9895853134501019,estable,0.06838482012981457,1.3724125970880028,0.0392156862745098,0.0392156862745098,0.7870182555780932,0.7870182555780932,DEFICIT,MODERADA,LEVE,16025040
16025501,CUCUTILLA,NORTE DE SANTANDER,CUCUTILLA,7.51945556,-72.79790278,0.2,,,,,,,,,,sin_datos,ALTA,NORMAL,16025501
16025501,CUCUTILLA  - AUT,NORTE DE SANTANDER,CUCUTILLA,7.519455556,-72.79790278,0.05105853051058531,,,,,,,,,,sin_datos,BAJA,NORMAL,16025501
16025502,FRANCISCO ROMERO  - AUT,NORTE DE SANTANDER,SALAZAR,7.739166667,-72.78055278,0.06474820143884892,,,,,,,,,,sin_datos,BAJA,MODERADA,16025502
16025503,GRAMALOTE,NORTE DE SANTANDER,GRAMALOTE,7.92316389,-72.83375556,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,16025503
16025503,GRAMALOTE  - AUT,NORTE DE SANTANDER,GRAMALOTE,7.923163889,-72.83375556,0.05153901216893343,,,,,,,,,,sin_datos,BAJA,NORMAL,16025503
16027060,PUERTO LEON - AUT,NORTE DE SANTANDER,PUERTO SANTANDER,8.350277778,-72.43472222,0.06521739130434782,,,,,,,,,,sin_datos,BAJA,NORMAL,16027060
16027120,SAN JAVIER - RIO ZULIA,<nil>,<nil>,7.834,-72.65,0.06086956521739131,0.0,,estable,0.0,0.0,0.0,0.0,0.0,0.0,DEFICIT,BAJA,MODERADA,16027120
16027120,SAN JAVIER/PUENTE ZULIA,NORTE DE SANTANDER,DURANIA,7.833888889,-72.65027778,0.0,0.0,,estable,0.0,,0.0,0.0,,,sin_datos,BAJA,MODERADA,16027120
16027280,ASTILLEROS,NORTE DE SANTANDER,CÚCUTA,8.105277778,-72.58138889,0.09770114942528736,-0.02151829734143416,0.0037254022272604857,decreciente,0.09080536733484453,0.9294196421331145,0.03488372093023256,0.024390243902439025,0.35704514363885087,0.24964131994261118,DEFICIT,BAJA,NORMAL,16027280
16027280,ASTILLEROS - AUT,NORTE DE SANTANDER,CÚCUTA,8.105277778,-72.58138889,0.035398230088495575,-0.02151829734143416,0.0037254022272604857,decreciente,0.09080536733484453,2.5652516272093577,0.03488372093023256,0.024390243902439025,0.9854651162790697,0.6890243902439025,DEFICIT,MODERADA,NORMAL,16027280
16027300,PUENTE CAPIRA,NORTE DE SANTANDER,CUCUTILLA,7.537194444,-72.77113889,0.10144927536231885,-0.03670863506693,0.04812077775782474,decreciente,0.05598529734474435,0.5518550738267657,0.0,0.0,0.0,0.0,DEFICIT,ALTA,NORMAL,16027300
16027300,PUENTE CAPIRA - AUT,NORTE DE SANTANDER,CUCUTILLA,7.537194444,-72.77113889,0.049689440993788817,-0.03670863506693,0.04812077775782474,decreciente,0.05598529734474435,1.1267041090629801,0.0,0.0,0.0,0.0,DEFICIT,MODERADA,NORMAL,16027300
16027310,TERMOTASAJERO - AUT,NORTE DE SANTANDER,DURANIA,7.833333333,-72.633333333,0.06896551724137931,,,,,,,,,,sin_datos,BAJA,MODERADA,16027310
16035010,TIBU,NORTE DE SANTANDER,TIBÚ,8.638333333,-72.72666667,0.5,,,,,,,,,,sin_datos,ALTA,MODERADA,16035010
16035010,TIBU  - AUT,NORTE DE SANTANDER,TIBÚ,8.638333333,-72.72666667,0.011235955056179775,,,,,,,,,,sin_datos,BAJA,MODERADA,16035010
16035030,SARDINATA,NORTE DE SANTANDER,SARDINATA,8.076666667,-72.80305556,0.030418250950570342,-0.005149858351828794,0.16443420774992276,estable,0.02949800609899132,0.9697469505043396,0.0,,0.0,,sin_datos,BAJA,LEVE,16035030
16035030,SARDINATA  - AUT,NORTE DE SANTANDER,SARDINATA,8.076666667,-72.80305556,0.06442166910688141,-0.005149858351828794,0.16443420774992276,estable,0.02949800609899132,0.457889503763888,0.0,,0.0,,sin_datos,BAJA,LEVE,16035030
16035501,SARDINATA  - AUT,NORTE DE SANTANDER,SARDINATA,8.151169444,-72.86776667,0.05897435897435897,,,,,,,,,,sin_datos,BAJA,NORMAL,16035501
16037030,PUENTE SARDINATA - AUT,NORTE DE SANTANDER,SARDINATA,8.103611111,-72.79472222,0.1,,,,,,,,,,sin_datos,BAJA,MODERADA,16037030
16040050,LA MARIA - AUT,NORTE DE SANTANDER,ÁBREGO,7.934444444,-73.21166667,0.057663125948406675,,,,,,,,,,sin_datos,BAJA,MODERADA,16040050
16047010,PUENTE ABREGO - AUT,NORTE DE SANTANDER,ÁBREGO,8.043333333,-73.08305556,0.05157593123209169,,,,,,,,,,sin_datos,BAJA,NORMAL,16047010
16055120,AGUAS DE LA VIRGEN,NORTE DE SANTANDER,OCAÑA,8.22769,-73.3975,0.13297872340425532,0.0007697773154762414,0.8887325451136088,estable,0.12614637217778135,0.9486207187769158,0.1306532663316583,0.16129032258064516,0.9825125628140704,1.2129032258064516,EXCESO,CRÍTICA,NORMAL,16055120
16055120,AGUAS DE LA VIRGEN  - AUT,NORTE DE SANTANDER,OCAÑA,8.227694444,-73.3975,0.04497257769652651,0.0007697773154762414,0.8887325451136088,estable,0.12614637217778135,2.804962015497821,0.1306532663316583,0.16129032258064516,2.905176287943784,3.586414896407028,EXCESO,MODERADA,NORMAL,16055120
16055501,GABRIEL MARIA,NORTE DE SANTANDER,CONVENCIÓN,8.41249722,-73.33944167,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,16055501
16055501,GABRIEL MARIA  - AUT,NORTE DE SANTANDER,CONVENCIÓN,8.412497222,-73.33944167,0.05327617881200245,,,,,,,,,,sin_datos,BAJA,NORMAL,16055501
16057030,LA CABANA - AUT,NORTE DE SANTANDER,OCAÑA,8.197805556,-73.31825,0.05063291139240506,,,,,,,,,,sin_datos,BAJA,NORMAL,16057030
16057040,QUINCE LETRAS - AUT,NORTE DE SANTANDER,TEORAMA,8.541111111,-73.24611111,0.06818181818181818,,,,,,,,,,sin_datos,BAJA,MODERADA,16057040
17015010,AEROPUERTO SESQUICENTENARIO,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,SAN ANDRÉS,12.587849,-81.701117,0.18072289156626506,-0.00996272845283824,0.006054470931148604,decreciente,0.12437615735724745,0.6882147373767693,0.025510204081632654,0.03333333333333333,0.141156462585034,0.18444444444444444,DEFICIT,ALTA,NORMAL,17015010
17015010,AEROPUERTO SESQUICENTENARIO,ARCHIPIÉLAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,SAN ANDRÉS,12.587849,-81.701117,0.078125,-0.00996272845283824,0.006054470931148604,decreciente,0.12437615735724745,1.5920148141727675,0.025510204081632654,0.03333333333333333,0.326530612244898,0.42666666666666664,DEFICIT,MODERADA,NORMAL,17015010
17015010,APTO SESQUICENTENARIO TX GPRS,SAN ANDRÉS PROVIDENCIA,SAN ANDRÉS,12.542,-81.731,0.022406639004149378,-0.00996272845283824,0.006054470931148604,decreciente,0.12437615735724745,5.550861837610488,0.025510204081632654,0.03333333333333333,1.1385109599395313,1.4876543209876543,EXCESO,MODERADA,NORMAL,17015010
17017001,JHONNY CAY,SAN ANDRÉS PROVIDENCIA,SAN ANDRÉS,12.599,-81.689,0.050970873786407765,,,,,,,,,,sin_datos,BAJA,NORMAL,17017001
17019010,SAN ANDRES,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,SAN ANDRÉS,12.556111111,-81.703388889,0.0,0.004316852737905369,0.010844009410496075,creciente,0.015311004784688994,,0.0449438202247191,0.0449438202247191,,,sin_datos,MODERADA,NORMAL,17019010
17019010,SAN ANDRES,ARCHIPIÉLAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,SAN ANDRÉS,12.55611111,-81.70338889,0.0,0.004316852737905369,0.010844009410496075,creciente,0.015311004784688994,,0.0449438202247191,0.0449438202247191,,,sin_datos,MODERADA,NORMAL,17019010
17019010,SAN ANDRES,SAN ANDRÉS PROVIDENCIA,SAN ANDRÉS,12.556,-81.703,0.07325789160214413,0.004316852737905369,0.010844009410496075,creciente,0.015311004784688994,0.2090014392966896,0.0449438202247191,0.0449438202247191,0.6135014159130355,0.6135014159130355,DEFICIT,MODERADA,NORMAL,17019010
17025020,AEROPUERTO EL EMBRUJO,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,SAN ANDRES Y  PROVIDENCIA,13.3595,-81.357721944,0.09166666666666666,-0.003355613670601864,0.18644093700257333,estable,0.0927903371310196,1.0122582232474866,0.0594059405940594,0.05128205128205128,0.6480648064806481,0.5594405594405595,DEFICIT,BAJA,NORMAL,17025020
17025020,AEROPUERTO EL EMBRUJO,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",SAN ANDRES Y  PROVIDENCIA (SANTA ISABEL),13.36,-81.358,0.03621730382293763,-0.003355613670601864,0.18644093700257333,estable,0.0927903371310196,2.562044308562041,0.0594059405940594,0.05128205128205128,1.64026402640264,1.415954415954416,EXCESO,MODERADA,NORMAL,17025020
17025020,AEROPUERTO EL EMBRUJO,ARCHIPIÉLAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,SAN ANDRES Y  PROVIDENCIA,13.3595,-81.35772194,0.022727272727272728,-0.003355613670601864,0.18644093700257333,estable,0.0927903371310196,4.082774833764862,0.0594059405940594,0.05128205128205128,2.6138613861386135,2.2564102564102564,EXCESO,MODERADA,NORMAL,17025020
17035010,SERRANILLA,SAN ANDRÉS PROVIDENCIA,SAN ANDRÉS,15.797,-79.852,0.05947955390334572,,,,,,,,,,sin_datos,BAJA,MODERADA,17035010
21015020,SEVILLA,HUILA,PITALITO,1.824833333,-76.13027778,0.06811145510835913,-0.0027521494368421707,0.19872863104780517,estable,0.07100327332253571,1.0424571492354107,0.04455445544554455,0.05128205128205128,0.6541404140414041,0.752913752913753,DEFICIT,BAJA,NORMAL,21015020
21015030,PARQUE ARQUEOLOGICO,HUILA,SAN AGUSTÍN,1.888472222,-76.29497222,0.10696517412935323,0.0013580166199319808,0.7080003154233641,estable,0.11185469231606444,1.045711309559486,0.06930693069306931,0.0641025641025641,0.6479392125259038,0.5992844364937387,DEFICIT,ALTA,MODERADA,21015030
21015030,PARQUE ARQUEOLOGICO - AUT,HUILA,SAN AGUSTÍN,1.888472222,-76.29497222,0.013215859030837005,0.0013580166199319808,0.7080003154233641,estable,0.11185469231606444,8.463671718582209,0.06930693069306931,0.0641025641025641,5.244224422442245,4.85042735042735,EXCESO,MODERADA,MODERADA,21015030
21015040,LA PRIMAVERA,HUILA,SALADOBLANCO,2.021583333,-76.11433333,0.19923371647509577,0.005188495877272881,0.38543056157288746,estable,0.22752245461542342,1.1419877048966445,0.2623762376237624,0.23717948717948717,1.3169268849961921,1.190458579881657,EXCESO,CRÍTICA,NORMAL,21015040
21015040,LA PRIMAVERA - AUT,HUILA,SALADOBLANCO,2.021583333,-76.11433333,0.04210059827165965,0.005188495877272881,0.38543056157288746,estable,0.22752245461542342,5.404257040417926,0.2623762376237624,0.23717948717948717,6.232126107347577,5.633636977058029,EXCESO,MODERADA,NORMAL,21015040
21015050,PURACE,HUILA,SAN AGUSTÍN,1.925916667,-76.42755556,0.0,0.0,,estable,0.0,,0.0,0.0,,,sin_datos,BAJA,NORMAL,21015050
21015050,PURACE  - AUT,HUILA,SAN AGUSTÍN,1.925916667,-76.42755556,0.0540962288686606,0.0,,estable,0.0,0.0,0.0,0.0,0.0,0.0,DEFICIT,BAJA,NORMAL,21015050
21015060,MARENGO,HUILA,PITALITO,2.221111111,-76.11888889,0.16363636363636364,0.01721485411140584,0.7793580572596197,estable,0.10457559681697613,0.6390730916592986,,,,,sin_datos,ALTA,NORMAL,21015060
21015060,MARENGO  - AUT,HUILA,PITALITO,2.221111111,-76.11888889,0.04954751131221719,0.01721485411140584,0.7793580572596197,estable,0.10457559681697613,2.1106125019681943,,,,,sin_datos,MODERADA,NORMAL,21015060
21015070,LOS GUACHAROS,HUILA,PALESTINA,1.675833,-76.106841,0.0,0.005298273155416013,0.37091527758023896,estable,0.015698587127158554,,0.03488372093023256,0.075,,,sin_datos,BAJA,LEVE,21015070
21015070,LOS GUACHAROS  - AUT,HUILA,PALESTINA,1.675833,-76.106841,0.05084067253803042,0.005298273155416013,0.37091527758023896,estable,0.015698587127158554,0.30878008380820526,0.03488372093023256,0.075,0.6861380699505585,1.4751968503937007,EXCESO,MODERADA,LEVE,21015070
21015501,PITALITO  - AUT,HUILA,PITALITO,1.777527778,-76.19163889,0.05219454329774614,,,,,,,,,,sin_datos,BAJA,NORMAL,21015501
21015502,SAN AGUSTIN,HUILA,SAN AGUSTÍN,1.85141667,-76.30433056,0.0,,,,,,,,,,sin_datos,BAJA,NORMAL,21015502
21015502,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,1.851416667,-76.30433056,0.05303933253873659,,,,,,,,,,sin_datos,BAJA,NORMAL,21015502
21017030,CASCADA SIMON BOLIVAR,HUILA,ISNOS,1.8735,-76.23172222,0.07520891364902507,0.002254321915056064,0.4096093085458273,estable,0.08121139123218728,1.079810720457601,0.06965174129353234,0.07692307692307693,0.9261101897917818,1.0227920227920229,NORMAL,BAJA,NORMAL,21017030
21017030,CASCADA SIMON BOLIVAR  - AUT,HUILA,ISNOS,1.8735,-76.23172222,0.03225806451612903,0.002254321915056064,0.4096093085458273,estable,0.08121139123218728,2.5175531281978056,0.06965174129353234,0.07692307692307693,2.1592039800995027,2.384615384615385,EXCESO,MODERADA,NORMAL,21017030
21017040,SALADO BLANCO,HUILA,ELÍAS,1.988,-76.012,0.06925675675675676,0.0,,estable,0.0,0.0,0.0,0.0,0.0,0.0,DEFICIT,BAJA,NORMAL,21017040
